,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Report"" for : ANDAMAN AND NICOBAR ISLANDS for year 2016-2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assessment Year,2016-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Top View,DISTRICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
View,admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Computation Type,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.No,STATE,DISTRICT,ASSESSMENT UNIT,Rainfall (mm),,,,Total Geographical Area (ha),,,,,,Ground Water Recharge (ham),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inflows and Outflows (ham),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annual Ground water Recharge (ham),,,,Environmental Flows (ham),,,,Annual Extractable Ground water Resource (ham),,,,Ground Water Extraction for all uses (ha.m),,,,,,,,,,,,,,,,Stage of Ground Water Extraction (%),,,,Allocation of Ground Water Resource for Domestic Utilisation for projected year 2025 (ham),,,,Net Annual Ground Water Availability for Future Use (ham),,,,Quality Tagging,,,,,,Additional Potential Resources Under Specific Conditions(ham),,,Coastal Areas,,,,In-Storage Unconfined Ground Water Resources(ham),,Total Ground Water Availability in Unconfined Aquifier (ham),,Dynamic Confined Ground Water Resources(ham),,In-Storage Confined Ground Water Resources(ham),,Total Confined Ground Water Resources (ham),,Dynamic Semi Confined Ground Water Resources (ham),,In-Storage Semi Confined Ground Water Resources (ham),,Total Semi-Confined Ground Water Resources (ham),,Total Ground Water Availability in the area (ham),
,,,,,,,,Recharge Worthy Area (ha),,,,Hilly Area,Total,Rainfall Recharge,,,,Canals,,,,Surface Water Irrigation,,,,Ground Water Irrigation,,,,Tanks and Ponds,,,,Water Conservation Structure,,,,Pipelines,,,,Sewages and Flash Flood Channels,,,,C,NC,PQ,Total,Base Flow,,,,Stream Recharges,,,,Lateral Flows,,,,Vertical Flows,,,,Evaporation,,,,Transpiration,,,,Evapotranspiration,,,,C,NC,PQ,Total,,,,,,,,,,,,,Domestic,,,,Industrial,,,,Irrigation,,,,C,NC,PQ,Total,,,,,,,,,,,,,Major Parameter Present,,,Other Parameters Present,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,MAHARASHTRA,Bhandara,,4365,5001,0,27003,105578,290919,0,396497,0,396497,7825,23744,,31569,1514,0,,1514,33230,0,,33230,712,2109,,2822,373,1370,,1743,21,0,,21,,,,,,,,,43676,27223,,70899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43676,27223,,70899,4092,2522,,17322,39584,24701,,171074,1432,2144,,10138,0,0,,0,3353,10324,,38982,4786,12468,,49119,12,50,,29,1432,2204,,10415,34798,12950,,47748,,,,,,,,,,,,,,0,,64285,,,,,,,,,,,,,,64285,0
323,MAHARASHTRA,Buldhana,,3054,3910,1637,30299,63630,813555,26628,903813,0,903813,3046,65625,878,69549,895,0,0,895,2519,0,0,2519,830,9889,63,10782,983,934,19,1936,3,117,17,137,,,,,,,,,8276,76565,976,85817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8276,76565,976,85817,767,7278,98,41377,7509,69286,879,391709,788,2429,52,14197,0,0,0,0,3393,41796,374,222315,4182,44225,427,236511,56,64,49,60,788,3699,0,21209,3462,26531,624,29993,,,,,,,,,,,,,,0,0,76796,879,,,,,,,,,,,,,76796,879
324,MAHARASHTRA,Chandrapur,,2799,5718,0,31857,84979,962678,0,1047657,0,1047657,2615,87841,,90456,784,0,,784,5898,0,,5898,209,703,,912,0,597,,597,5,0,,5,,,,,,,,,9511,89141,,98652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9511,89141,,98652,809,8026,,39004,8702,81115,,399325,1519,8638,,41940,0,0,,0,1113,9524,,46140,2632,18162,,88080,30,22,,22,1519,8693,,42007,6290,63382,,69672,,,,,,,,,,,,,,0,,89817,,,,,,,,,,,,,,89817,0
325,MAHARASHTRA,Dhule,,4403,7339,0,74747,49061,593071,0,642132,0,642132,2672,43184,,45856,674,0,,674,18803,0,,18803,1997,6363,,8360,133,455,,587,3,0,,3,,,,,,,,,24281,50002,,74283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,50002,,74283,2373,4912,,48869,21907,45090,,448214,325,1455,,13102,0,0,,0,8239,26306,,250048,8564,27762,,263150,39,62,,59,325,4510,,30291,13364,15893,,29258,,,,,,,,,,,,,,0,,66998,,,,,,,,,,,,,,66998,0
326,MAHARASHTRA,Gadchiroli,,2548,10890,0,72470,22680,863969,0,886649,0,886649,1124,84916,,86039,346,0,,346,17078,0,,17078,210,4915,,5125,140,1100,,1240,1,0,,1,,,,,,,,,18899,90931,,109829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18899,90931,,109829,1665,7493,,47630,17234,83438,,522658,590,3169,,20615,0,0,,0,548,13665,,78446,1138,16834,,99060,7,20,,19,590,3222,,20880,16096,66918,,83014,,,,,,,,,,,,,,0,,100672,,,,,,,,,,,,,,100672,0
327,MAHARASHTRA,Gondia,,5438,7023,0,40601,81246,378459,0,459705,0,459705,6356,39766,,46122,2001,0,,2001,28380,0,,28380,444,800,,1244,983,780,,1763,0,0,,0,,,,,,,,,38164,41345,,79510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38164,41345,,79510,3668,3863,,23890,34497,37483,,225051,3903,2422,,19073,0,0,,0,2788,3811,,22141,6692,6233,,41214,19,17,,18,3903,2422,,19073,28778,31250,,60028,,,,,,,,,,,,,,0,,71979,,,,,,,,,,,,,,71979,0
328,MAHARASHTRA,Hingoli,,4117,4442,0,28737,169191,297050,0,466241,0,466241,16197,33538,,49735,141,0,,141,21424,0,,21424,4828,4433,,9262,19,43,,63,1,0,,1,,,,,,,,,42611,38015,,80626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42611,38015,,80626,4214,3621,,30637,38397,34394,,280284,777,1391,,7961,0,0,,0,19319,17734,,140024,20095,19124,,147986,52,56,,53,777,1611,,8498,18302,15528,,33830,,,,,,,,,,,,,,0,,72791,,,,,,,,,,,,,,72791,0
329,MAHARASHTRA,Jalgaon,,2595,3403,0,23039,169742,933082,0,1102824,0,1102824,13617,76961,,90578,1393,0,,1393,12728,0,,12728,5076,12174,,17250,858,1501,,2359,0,0,,0,,,,,,,,,33672,90636,,124308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33672,90636,,124308,3317,8974,,43419,30355,81662,,395367,1263,3498,,16514,0,0,,0,22462,58953,,270949,23725,62451,,287464,78,76,,73,1269,3599,,16848,9447,23586,,33033,,,,,,,,,,,,,,0,,112017,,,,,,,,,,,,,,112017,0
330,MAHARASHTRA,Jalna,,2191,4727,0,27574,54299,717501,0,771800,0,771800,1456,58123,,59579,380,0,,380,8045,0,,8045,1299,9214,,10513,1056,162,,1218,203,0,,203,,,,,,,,,12440,67499,,79938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12440,67499,,79938,1225,6427,,30156,11215,61072,,286178,174,1181,,5604,0,0,,0,5376,37057,,173213,5551,38237,,178817,49,63,,62,174,4370,,16248,6078,20917,,26995,,,,,,,,,,,,,,0,,72287,,,,,,,,,,,,,,72287,0
331,MAHARASHTRA,Kolhapur,,2108,6620,0,25455,18530,543646,0,562176,0,562176,819,66657,,67476,673,0,,673,755,97103,,97858,716,12371,,13087,0,578,,578,0,0,,0,,,,,,,,,2962,176710,,179671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2962,176710,,179671,290,17449,,66710,2671,159260,,605035,64,1688,,6353,0,0,,0,1590,33762,,136322,1654,35451,,142676,62,22,,24,64,4143,,15188,1271,121355,,122625,,,,,,,,,,,,,,0,,161932,,,,,,,,,,,,,,161932,0
332,MAHARASHTRA,Latur,,3293,3393,0,27067,44924,618624,0,663548,0,663548,2720,49095,,51816,619,0,,619,3089,0,,3089,1012,7548,,8559,0,2259,,2259,20,0,,20,,,,,,,,,7459,58902,,66362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7459,58902,,66362,723,5571,,26544,6736,53331,,253013,341,1790,,8991,0,0,,0,4073,30198,,150834,4414,31988,,159824,66,60,,63,341,2233,,10759,2874,22180,,25054,,,,,,,,,,,,,,0,,60067,,,,,,,,,,,,,,60067,0
333,MAHARASHTRA,Nagpur,,4639,4784,0,29723,226924,572118,0,799042,0,799042,9125,58011,,67136,1517,0,,1517,5246,76,,5322,2217,6071,,8288,993,369,,1362,0,0,,0,,,,,,,,,19099,64527,,83625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19099,64527,,83625,1831,5839,,31812,17268,58687,,315137,3545,6586,,38186,0,0,,0,9428,26215,,132550,12973,32801,,170735,75,56,,54,3571,7094,,40638,7279,26341,,33619,,,,,,,,,,,,,,0,,75955,,,,,,,,,,,,,,75955,0
334,MAHARASHTRA,Nanded,,3048,3928,0,23200,124500,893271,0,1017771,0,1017771,6520,94951,,101471,1573,0,,1573,12128,0,,12128,2368,6345,,8713,83,191,,273,2,0,,2,,,,,,,,,22674,101487,,124160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22674,101487,,124160,2169,8738,,34184,20505,92748,,361646,1009,2171,,9571,0,0,,0,9484,25433,,106478,10493,27604,,116049,51,30,,32,1009,5024,,17835,10015,64007,,74022,,,,,,,,,,,,,,0,,113253,,,,,,,,,,,,,,113253,0
335,MAHARASHTRA,Nandurbar,,3044,4873,0,25457,18153,397125,0,415278,0,415278,1089,42585,,43674,238,0,,238,6160,0,,6160,517,3184,,3701,199,69,,268,31,0,,31,,,,,,,,,8234,45839,,54073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8234,45839,,54073,786,4100,,17431,7448,41739,,171482,778,2177,,10698,0,0,,0,2436,15155,,62244,3214,17331,,72942,43,42,,43,778,6796,,33057,4434,21593,,26027,,,,,,,,,,,,,,0,,49187,,,,,,,,,,,,,,49187,0
336,MAHARASHTRA,Nashik,,4801,5609,0,58969,168478,1265021,0,1433499,0,1433499,9602,119798,,129400,1629,0,,1629,25982,0,,25982,4262,18583,,22845,587,2897,,3484,15,0,,15,,,,,,,,,42076,141279,,183355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42076,141279,,183355,4087,13478,,93946,37989,127800,,895748,860,2983,,21032,0,0,,0,17375,79550,,544158,18235,82533,,565191,48,65,,63,880,5482,,33815,22191,52418,,74610,,,,,,,,,,,,,,0,,165790,,,,,,,,,,,,,,165790,0
337,MAHARASHTRA,Osmanabad,,5910,6301,0,75956,59328,727797,0,787125,0,787125,4192,66894,,71086,35,0,,35,762,6,,768,954,11576,,12531,599,802,,1401,280,0,,280,,,,,,,,,6823,79279,,86102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6823,79279,,86102,660,7789,,51209,6163,71490,,471068,422,2400,,18621,0,0,,0,3835,46676,,286550,4258,49075,,305171,69,69,,65,422,3116,,22017,2836,22549,,25386,,,,,,,,,,,,,,0,,77653,,,,,,,,,,,,,,77653,0
338,MAHARASHTRA,Palghar,,8140,6732,0,45359,17620,222391,0,240011,0,240011,1015,18473,,19488,254,0,,254,1610,0,,1610,123,688,,811,263,6,,269,0,0,,0,,,,,,,,,3265,19168,,22433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3265,19168,,22433,321,1899,,7079,2944,17269,,64055,104,700,,2762,0,0,,0,494,2752,,11017,598,3452,,13779,20,20,,22,104,2489,,8321,2346,12543,,14889,,,,,,,,,,,,,,0,,20212,,,,,,,,,,,,,,20212,0
339,MAHARASHTRA,Parbhani,,3362,4041,0,23854,253138,368262,0,621400,0,621400,14380,37539,,51920,241,0,,241,29481,0,,29481,4225,4680,,8905,7,92,,99,12,0,,12,,,,,,,,,48347,42312,,90658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48347,42312,,90658,4690,4098,,31073,43656,38213,,288824,977,1101,,6606,0,0,,0,16900,18862,,119487,17877,19963,,126093,41,52,,44,1056,1788,,9162,25705,17737,,43442,,,,,,,,,,,,,,0,,81869,,,,,,,,,,,,,,81869,0
340,MAHARASHTRA,Pune,,2839,5814,1191,43463,340301,980770,27722,1348793,0,1348793,16247,78093,978,95318,3330,0,0,3330,14446,17356,150,31952,13220,17984,633,31837,237,470,0,707,12,0,0,12,,,,,,,,,47492,113903,1761,163156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47492,113903,1761,163156,4554,10684,176,72409,42938,103220,1585,699274,2957,5304,145,35976,0,0,0,0,49613,66283,2534,561305,52570,71587,2678,597280,122,69,169,85,3071,5989,0,39680,3933,38091,293,42025,,,,,,,,,,,,,,0,0,146158,1585,,,,,,,,,,,,,146158,1585
341,MAHARASHTRA,Raigad,,3623,3908,0,14393,15294,359465,0,374759,0,374759,1022,46979,,48001,189,0,,189,3712,0,,3712,42,676,,718,217,368,,585,20,0,,20,,,,,,,,,5202,48023,,53225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5202,48023,,53225,518,4557,,10272,4683,43466,,97447,82,2169,,5214,0,0,,0,169,2704,,6922,251,4874,,12136,5,11,,12,82,3776,,8594,4432,36986,,41419,,,,,,,,,,,,,,0,,48150,,,,,,,,,,,,,,48150,0
342,MAHARASHTRA,Ratnagiri,,6421,7910,0,29662,6247,505060,0,511307,0,511307,296,45444,,45740,120,0,,120,401,0,,401,14,565,,579,58,75,,133,14,0,,14,,,,,,,,,903,46084,,46987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903,46084,,46987,90,4608,,12174,813,41476,,109576,64,1184,,3257,0,0,,0,93,2437,,6563,157,3621,,9820,19,9,,9,64,2897,,8127,657,36142,,36798,,,,,,,,,,,,,,0,,42289,,,,,,,,,,,,,,42289,0
343,MAHARASHTRA,Sangli,,1642,2989,2042,18318,264477,534974,43308,842758,0,842758,11123,32643,1203,44969,2618,0,0,2618,41318,17063,0,58381,10002,6564,0,16566,169,354,0,523,0,0,0,0,,,,,,,,,65230,56625,1203,123058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65230,56625,1203,123058,6263,5270,88,36972,58967,51355,1115,353658,1435,1843,39,11898,0,0,0,0,40017,29476,0,243913,41452,31320,39,255811,70,61,3,73,1435,2536,0,13556,20751,23652,1115,44404,,,,,,,,,,,,,,0,0,110322,1115,,,,,,,,,,,,,110322,1115
344,MAHARASHTRA,Satara,,2470,5165,0,25855,74326,803181,0,877507,0,877507,5054,58160,,63214,2563,0,,2563,18083,14436,,32519,3717,10112,,13828,41,253,,294,3,0,,3,,,,,,,,,29460,82961,,112421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29460,82961,,112421,2896,7951,,42916,26564,75010,,399630,1156,3667,,18258,0,0,,0,15622,42125,,217862,16777,45792,,236120,63,61,,59,1156,4191,,20139,10728,30253,,40982,,,,,,,,,,,,,,0,,101574,,,,,,,,,,,,,,101574,0
345,MAHARASHTRA,Sindhudurg,,4014,4916,0,14828,2261,277045,0,279306,0,279306,182,25621,,25804,41,0,,41,334,0,,334,39,1064,,1103,101,82,,182,0,0,,0,,,,,,,,,697,26768,,27464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697,26768,,27464,68,2605,,5744,629,24163,,52924,51,2170,,4845,0,0,,0,154,4258,,9523,206,6428,,14369,33,27,,27,51,2192,,4872,423,17714,,18137,,,,,,,,,,,,,,0,,24792,,,,,,,,,,,,,,24792,0
346,MAHARASHTRA,Solapur,,2695,4190,0,26707,197286,1286604,0,1483890,0,1483890,8865,89181,,98047,2254,0,,2254,68023,6399,,74423,6731,18833,,25564,10,252,,262,46,0,,46,,,,,,,,,85930,114666,,200596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85930,114666,,200596,8033,11032,,94238,77897,103633,,887488,1146,3735,,23835,0,0,,0,27136,75576,,508051,28282,79311,,531886,36,77,,60,1159,4786,,29321,53954,27453,,81407,,,,,,,,,,,,,,0,,181530,,,,,,,,,,,,,,181530,0
347,MAHARASHTRA,Thane,,6632,7792,0,29992,10493,259029,0,269522,0,269522,76,19894,,19970,46,0,,46,1637,0,,1637,11,351,,362,123,92,,216,3,0,,3,,,,,,,,,1896,20337,,22233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896,20337,,22233,187,1915,,5376,1709,18422,,50748,47,664,,1915,0,0,,0,44,1404,,3398,91,2069,,5313,5,11,,10,47,3391,,7833,1617,14902,,16519,,,,,,,,,,,,,,0,,20130,,,,,,,,,,,,,,20130,0
348,MAHARASHTRA,Wardha,,4233,7531,0,66342,205587,457516,0,663103,0,663103,14027,47027,,61054,1200,0,,1200,7780,0,,7780,3461,7443,,10904,66,294,,360,8,0,,8,,,,,,,,,26543,54764,,81308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26543,54764,,81308,2352,4677,,37001,24192,50088,,390017,1400,2895,,23879,0,0,,0,14032,29772,,245373,15433,32667,,269252,64,65,,69,1400,3210,,25483,10936,17451,,28388,,,,,,,,,,,,,,0,,74279,,,,,,,,,,,,,,74279,0
349,MAHARASHTRA,Washim,,4253,5374,0,42567,27347,453849,0,481196,0,481196,2001,43944,,45945,161,0,,161,3996,0,,3996,398,6124,,6521,370,482,,852,7,0,,7,,,,,,,,,6932,50549,,57482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6932,50549,,57482,644,4459,,24022,6288,46091,,256218,591,1658,,10548,0,0,,0,1592,24494,,138677,2182,26152,,149225,35,57,,58,591,1992,,12018,4106,20229,,24335,,,,,,,,,,,,,,0,,52379,,,,,,,,,,,,,,52379,0
350,MAHARASHTRA,Yawatmal,,3821,4467,0,33578,191580,935226,0,1126806,0,1126806,13590,86598,,100188,509,0,,509,5146,0,,5146,1161,5842,,7003,68,287,,354,164,0,,164,,,,,,,,,20636,92727,,113363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20636,92727,,113363,1884,7916,,43320,18753,84810,,456559,933,4895,,25467,0,0,,0,4633,23367,,118275,5566,28262,,143742,30,33,,31,933,5268,,26938,13394,56288,,69682,,,,,,,,,,,,,,0,,103563,,,,,,,,,,,,,,103563,0
351,MANIPUR,BISHNUPUR,,0,0,0,0,0,0,0,0,0,0,,,,7773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8163,,,,816,,,,7346,,,,24,,,,0,,,,57,,,,81,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
352,MANIPUR,CHANDEL,,0,0,0,0,0,0,0,0,331300,331300,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0,,0,,,,,,,,0,0
353,MANIPUR,CHURACHANPUR,,0,0,0,0,0,0,0,0,0,0,,,,5030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5502,,,,550,,,,4952,,,,20,,,,0,,,,75,,,,95,,,,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
354,MANIPUR,IMPHAL EAST,,0,0,0,0,0,0,0,0,0,0,,,,11111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11606,,,,1161,,,,10445,,,,37,,,,18,,,,33,,,,88,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
355,MANIPUR,IMPHAL WEST,,0,0,0,0,0,0,0,0,0,0,,,,8133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8729,,,,873,,,,7856,,,,55,,,,6,,,,105,,,,166,,,,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
356,MANIPUR,SENAPATI,,0,0,0,0,0,0,0,0,327100,327100,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0,,0,,,,,,,,0,0
357,MANIPUR,TAMENGLONG,,0,0,0,0,0,0,0,0,439100,439100,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0,,0,,,,,,,,0,0
358,MANIPUR,THOUBAL,,0,0,0,0,0,0,0,0,0,0,,,,8055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8992,,,,899,,,,8093,,,,36,,,,0,,,,90,,,,126,,,,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
359,MANIPUR,UKHRUL,,0,0,0,0,0,0,0,0,454400,454400,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0,,0,,,,,,,,0,0
360,MEGHALAYA,EAST GARO HILLS,,,,,,0,0,0,0,0,0,,,,4760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4833,,,,483,,,,4350,,,,20,,,,0,,,,0,,,,20,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
361,MEGHALAYA,EAST JAINTIA HILLS,,,,,,0,0,0,0,0,0,,,,18015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18048,,,,1805,,,,16243,,,,50,,,,4,,,,0,,,,54,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
362,MEGHALAYA,EAST KHASI HILLS,,,,,,0,0,0,0,0,0,,,,10425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10632,,,,1063,,,,9569,,,,225,,,,10,,,,0,,,,235,,,,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
363,MEGHALAYA,NORTH GARO HILLS,,,,,,0,0,0,0,0,0,,,,15848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15944,,,,1594,,,,14350,,,,24,,,,0,,,,51,,,,75,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
364,MEGHALAYA,RI BHOI,,,,,,0,0,0,0,0,0,,,,12575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12906,,,,1291,,,,11615,,,,56,,,,10,,,,0,,,,66,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
365,MEGHALAYA,SOUTH GARO HILLS,,,,,,0,0,0,0,0,0,,,,10065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10152,,,,1015,,,,9137,,,,9,,,,0,,,,0,,,,9,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
366,MEGHALAYA,SOUTH WEST GARO HILLS,,,,,,0,0,0,0,0,0,,,,12987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14423,,,,1875,,,,12548,,,,128,,,,0,,,,2655,,,,2783,,,,22,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
367,MEGHALAYA,SOUTH WEST KHASI HILLS,,,,,,0,0,0,0,0,0,,,,12817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12847,,,,1285,,,,11562,,,,9,,,,0,,,,0,,,,9,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
368,MEGHALAYA,WEST GARO HILLS,,,,,,0,0,0,0,0,0,,,,32568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33290,,,,3924,,,,29366,,,,313,,,,0,,,,102,,,,415,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
369,MEGHALAYA,WEST JAINTIA HILLS,,,,,,0,0,0,0,0,0,,,,16401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16617,,,,1662,,,,14955,,,,49,,,,5,,,,5,,,,59,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
